PricingDate,Product,Customer,Channel,Territory,ContractQuantity,InvoicePrice,InvoiceAmount,NetPrice,NetAmount,Discount,isDiscount,nContractQuantity,nInvoicePrice
26-NOV-12,Product_135,Customer_187,Channel_7,Territory_35,15,13,195,13,195,0,FALSE,0.17543626865673,-1.23963883632387
06-JUL-12,Product_126,Customer_585,Channel_6,Territory_13,50,197.02,9851,197.02,9851,0,FALSE,0.989201567955523,1.20071678174632
18-SEP-12,Product_123,Customer_709,Channel_8,Territory_5,10,50,500,50,500,0,FALSE,-0.0986176251432948,-0.0303274440543159
09-OCT-12,Product_126,Customer_1272,Channel_4,Territory_85,20,239,4780,239,4780,0,FALSE,0.36988060074668,1.37412121268448
24-SEP-12,Product_16,Customer_995,Channel_4,Territory_17,14,52.9,740.6,37.79,529.06,0.285633270321361,TRUE,0.128803982185363,0.020286996831793
10-SEP-12,Product_94,Customer_1318,Channel_8,Territory_50,10,70,700,70,700,0,FALSE,-0.0986176251432948,0.271734517845586
03-SEP-12,Product_115,Customer_1289,Channel_4,Territory_92,30,16.5,495,11,330,0.333333333333333,TRUE,0.643934494546704,-1.02560958326122
26-DEC-12,Product_135,Customer_1628,Channel_7,Territory_28,100,13,1300,13,1300,0,FALSE,1.4576997938455,-1.23963883632387
03-JUL-12,Product_110,Customer_596,Channel_8,Territory_45,3,1125,3375,1125,3375,0,FALSE,-0.912382924442088,2.76477551050004
04-DEC-12,Product_58,Customer_415,Channel_7,Territory_31,1,59.5,59.5,59.5,59.5,0,FALSE,-1.65493504413209,0.125836041397931
25-SEP-12,Product_59,Customer_1146,Channel_4,Territory_10,13,12.5,162.5,9.62,125.06,0.2304,TRUE,0.078714398829812,-1.27484853350769
09-JUL-12,Product_35,Customer_1815,Channel_7,Territory_19,14,18.2,254.8,13,182,0.285714285714286,TRUE,0.128803982185363,-0.937576874423973
18-JUL-12,Product_49,Customer_1459,Channel_7,Territory_92,3,62.5,187.5,62.5,187.5,0,FALSE,-0.912382924442088,0.169995707633119
19-JUL-12,Product_17,Customer_610,Channel_8,Territory_90,4,294,1176,294,1176,0,FALSE,-0.717938592352138,1.5600561088156
04-OCT-12,Product_126,Customer_428,Channel_7,Territory_65,1,243.8,243.8,243.8,243.8,0,FALSE,-1.65493504413209,1.39197231688515
13-SEP-12,Product_16,Customer_1442,Channel_8,Territory_50,5,41.7,208.5,41.7,208.5,0,FALSE,-0.56711585103327,-0.193285478069881
22-NOV-12,Product_58,Customer_1726,Channel_8,Territory_111,20,54.9,1098,54.9,1098,0,FALSE,0.36988060074668,0.053601847512904
03-AUG-12,Product_124,Customer_1664,Channel_7,Territory_29,6,16.68,100.08,16.68,100.08,0,FALSE,-0.443884698552114,-1.015869174484
19-DEC-12,Product_20,Customer_189,Channel_4,Territory_92,25,75,1875,30,750,0.6,TRUE,0.520703342065548,0.333671640289115
02-NOV-12,Product_43,Customer_992,Channel_4,Territory_23,16,86.8,1388.8,54.25,868,0.375,TRUE,0.219057859427811,0.464846930348248
20-DEC-12,Product_58,Customer_1896,Channel_7,Territory_29,1,59.5,59.5,59.5,59.5,0,FALSE,-1.65493504413209,0.125836041397931
06-NOV-12,Product_120,Customer_1779,Channel_8,Territory_94,3,22.5,67.5,22.5,67.5,0,FALSE,-0.912382924442088,-0.74717351650826
14-SEP-12,Product_100,Customer_698,Channel_7,Territory_31,16,64.5,1032,40.31,644.96,0.375038759689922,TRUE,0.219057859427811,0.198273075372961
09-JUL-12,Product_102,Customer_62,Channel_7,Territory_15,12,7.1,85.2,7.1,85.2,0,FALSE,0.0246135273378611,-1.78263626441576
27-DEC-12,Product_60,Customer_1671,Channel_8,Territory_12,6,1300,7800,1300,7800,0,FALSE,-0.443884698552114,2.89457073541111
24-DEC-12,Product_20,Customer_1000,Channel_4,Territory_53,80,75,6000,28.12,2249.6,0.625066666666667,TRUE,1.30687705252663,0.333671640289115
02-OCT-12,Product_100,Customer_1039,Channel_4,Territory_37,85,64.5,5482.5,37.94,3224.9,0.411782945736434,TRUE,1.34785323848371,0.198273075372961
14-DEC-12,Product_71,Customer_1029,Channel_11,Territory_27,43,119.5,5138.5,83.37,3584.91,0.30234309623431,TRUE,0.887260366655144,0.751860667957793
14-DEC-12,Product_32,Customer_908,Channel_10,Territory_3,20,64.4,1288,64.4,1288,0,FALSE,0.36988060074668,0.196880162444923
03-JUL-12,Product_27,Customer_736,Channel_8,Territory_45,10,51.7,517,51.7,517,0,FALSE,-0.0986176251432948,-0.00031196889443718
02-NOV-12,Product_72,Customer_1111,Channel_4,Territory_10,17,108.5,1844.5,63.82,1084.94,0.411797235023041,TRUE,0.260034045384892,0.665170082035682
07-NOV-12,Product_102,Customer_1225,Channel_4,Territory_10,148,10.3,1524.4,8.35,1235.8,0.189320388349515,TRUE,1.72268106730158,-1.4486357965698
02-JUL-12,Product_52,Customer_931,Channel_4,Territory_88,8,40,320,40,320,0,FALSE,-0.249440366462164,-0.23065059574175
10-AUG-12,Product_4,Customer_1609,Channel_7,Territory_2,6,6.93,41.58,6.93,41.58,0,FALSE,-0.443884698552114,-1.80439277815869
12-SEP-12,Product_47,Customer_1694,Channel_4,Territory_22,1,114.8,114.8,114.8,114.8,0,FALSE,-1.65493504413209,0.71583926435917
18-SEP-12,Product_123,Customer_217,Channel_7,Territory_32,2,35.29,70.58,35.29,70.58,0,FALSE,-1.18643681824211,-0.343118321210961
15-AUG-12,Product_21,Customer_1192,Channel_4,Territory_82,32,90,2880,56.25,1800,0.375,TRUE,0.687556085317786,0.497347572945112
03-OCT-12,Product_9,Customer_142,Channel_8,Territory_15,12,6.51,78.12,6.51,78.12,0,FALSE,0.0246135273378611,-1.8605193159025
21-SEP-12,Product_97,Customer_699,Channel_4,Territory_10,1,116,116,116,116,0,FALSE,-1.65493504413209,0.725174518690728
26-JUL-12,Product_122,Customer_939,Channel_4,Territory_27,45,90,4050,50,2250,0.444444444444444,TRUE,0.917988388346729,0.497347572945112
03-NOV-12,Product_54,Customer_1726,Channel_8,Territory_111,120,11,1320,11,1320,0,FALSE,1.58093094632665,-1.38960866760465
04-OCT-12,Product_130,Customer_662,Channel_4,Territory_22,25,107,2675,85.6,2140,0.2,TRUE,0.520703342065548,0.652672448152333
18-DEC-12,Product_126,Customer_491,Channel_7,Territory_41,4,243.8,975.2,243.8,975.2,0,FALSE,-0.717938592352138,1.39197231688515
12-DEC-12,Product_94,Customer_1347,Channel_8,Territory_45,70,70,4900,70,4900,0,FALSE,1.21662317528418,0.271734517845586
05-DEC-12,Product_51,Customer_649,Channel_7,Territory_32,7,36.4,254.8,36.4,254.8,0,FALSE,-0.339694243704612,-0.315316329697287
27-DEC-12,Product_96,Customer_1878,Channel_7,Territory_28,2,100,200,100,200,0,FALSE,-1.18643681824211,0.59193310067237
07-AUG-12,Product_126,Customer_948,Channel_4,Territory_58,5,239,1195,239,1195,0,FALSE,-0.56711585103327,1.37412121268448
12-SEP-12,Product_49,Customer_389,Channel_7,Territory_38,5,62.5,312.5,62.5,312.5,0,FALSE,-0.56711585103327,0.169995707633119
03-AUG-12,Product_124,Customer_1778,Channel_7,Territory_32,24,18.13,435.12,18.13,435.12,0,FALSE,0.493111753227836,-0.941036347691646
07-AUG-12,Product_130,Customer_1025,Channel_4,Territory_53,6,107,642,89.17,535.02,0.166635514018692,TRUE,-0.443884698552114,0.652672448152333
18-DEC-12,Product_126,Customer_1446,Channel_7,Territory_98,1,243.8,243.8,243.8,243.8,0,FALSE,-1.65493504413209,1.39197231688515
04-JUL-12,Product_71,Customer_1513,Channel_4,Territory_54,2,119.5,239,119.5,239,0,FALSE,-1.18643681824211,0.751860667957793
06-SEP-12,Product_57,Customer_661,Channel_7,Territory_15,6,9.86,59.16,9.86,59.16,0,FALSE,-0.443884698552114,-1.48782874362442
29-OCT-12,Product_130,Customer_1623,Channel_8,Territory_111,315,82,25830,78.1,24601.5,0.0475609756097562,TRUE,2.2332291887742,0.413777302459269
25-OCT-12,Product_59,Customer_38,Channel_5,Territory_50,100,9.4,940,9.4,940,0,FALSE,1.4576997938455,-1.53071922762572
12-SEP-12,Product_33,Customer_1687,Channel_7,Territory_29,34,64,2176,37.65,1280.1,0.41171875,TRUE,0.728532271274866,0.191286797297501
09-AUG-12,Product_41,Customer_1615,Channel_8,Territory_50,1,986,986,986,986,0,FALSE,-1.65493504413209,2.64638082811057
08-OCT-12,Product_53,Customer_356,Channel_4,Territory_25,6,108,648,90,540,0.166666666666667,TRUE,-0.443884698552114,0.661023505601109
05-JUL-12,Product_16,Customer_309,Channel_7,Territory_28,13,52.9,687.7,40.69,528.97,0.230812854442344,TRUE,0.078714398829812,0.020286996831793
03-DEC-12,Product_123,Customer_1667,Channel_11,Territory_27,2,65,130,65,130,0,FALSE,-1.18643681824211,0.205205404816932
06-SEP-12,Product_59,Customer_716,Channel_7,Territory_32,30,12.5,375,8.33,249.9,0.3336,TRUE,0.643934494546704,-1.27484853350769
28-AUG-12,Product_4,Customer_642,Channel_7,Territory_15,864,5.13,4432.32,5.13,4432.32,0,FALSE,2.91521244438778,-2.07438946711237
18-OCT-12,Product_12,Customer_882,Channel_4,Territory_65,1,155,155,155,155,0,FALSE,-1.65493504413209,0.985368664862467
22-NOV-12,Product_83,Customer_995,Channel_4,Territory_17,145,19,2755,13.1,1899.5,0.310526315789474,TRUE,1.70883962659121,-0.898958782587732
09-AUG-12,Product_88,Customer_737,Channel_7,Territory_33,13,25.4,330.2,19.54,254.02,0.230708661417323,TRUE,0.078714398829812,-0.638337972089524
28-AUG-12,Product_32,Customer_941,Channel_4,Territory_88,85,108.5,9222.5,63.82,5424.7,0.411797235023041,TRUE,1.34785323848371,0.665170082035682
06-DEC-12,Product_3,Customer_640,Channel_7,Territory_32,1,404.2,404.2,404.2,404.2,0,FALSE,-1.65493504413209,1.84583123446643
20-SEP-12,Product_59,Customer_1476,Channel_7,Territory_32,60,12.5,750,8.33,499.8,0.3336,TRUE,1.11243272043668,-1.27484853350769
06-NOV-12,Product_42,Customer_1571,Channel_7,Territory_29,1,82,82,82,82,0,FALSE,-1.65493504413209,0.413777302459269
04-DEC-12,Product_42,Customer_605,Channel_8,Territory_70,3,82,246,82,246,0,FALSE,-0.912382924442088,0.413777302459269
10-SEP-12,Product_49,Customer_322,Channel_10,Territory_3,6,57.7,346.2,57.7,346.2,0,FALSE,-0.443884698552114,0.0982584810656704
26-NOV-12,Product_37,Customer_1721,Channel_7,Territory_28,1,110,110,110,110,0,FALSE,-1.65493504413209,0.677496118262844
05-OCT-12,Product_6,Customer_655,Channel_4,Territory_23,15,78,1170,52,780,0.333333333333333,TRUE,0.17543626865673,0.368881337472929
08-OCT-12,Product_126,Customer_389,Channel_7,Territory_41,6,243.8,1462.8,243.8,1462.8,0,FALSE,-0.443884698552114,1.39197231688515
27-SEP-12,Product_100,Customer_639,Channel_10,Territory_3,17,64.5,1096.5,37.94,644.98,0.411782945736434,TRUE,0.260034045384892,0.198273075372961
19-OCT-12,Product_72,Customer_1111,Channel_4,Territory_49,17,108.5,1844.5,63.82,1084.94,0.411797235023041,TRUE,0.260034045384892,0.665170082035682
19-NOV-12,Product_32,Customer_1373,Channel_7,Territory_19,555,108.5,60217.5,58.65,32550.75,0.459447004608295,TRUE,2.61605592831045,0.665170082035682
18-DEC-12,Product_59,Customer_1678,Channel_8,Territory_5,200,8.6,1720,8.6,1720,0,FALSE,1.92619801973547,-1.61057025011128
20-SEP-12,Product_28,Customer_146,Channel_7,Territory_2,2,6.93,13.86,6.93,13.86,0,FALSE,-1.18643681824211,-1.80439277815869
16-OCT-12,Product_59,Customer_745,Channel_7,Territory_32,15,12.5,187.5,8.33,124.95,0.3336,TRUE,0.17543626865673,-1.27484853350769
17-AUG-12,Product_126,Customer_584,Channel_6,Territory_13,9,197.02,1773.18,197.02,1773.18,0,FALSE,-0.169830804752089,1.20071678174632
14-SEP-12,Product_44,Customer_1605,Channel_8,Territory_12,1,410,410,410,410,0,FALSE,-1.65493504413209,1.85862154360008
13-SEP-12,Product_124,Customer_391,Channel_7,Territory_33,6,16.68,100.08,16.68,100.08,0,FALSE,-0.443884698552114,-1.015869174484
28-AUG-12,Product_104,Customer_892,Channel_4,Territory_54,10,15,150,15,150,0,FALSE,-0.0986176251432948,-1.11117260085169
07-NOV-12,Product_42,Customer_327,Channel_7,Territory_19,10,82,820,82,820,0,FALSE,-0.0986176251432948,0.413777302459269
01-OCT-12,Product_42,Customer_1803,Channel_8,Territory_45,5,82,410,82,410,0,FALSE,-0.56711585103327,0.413777302459269
07-NOV-12,Product_130,Customer_1547,Channel_11,Territory_17,30,82,2460,82,2460,0,FALSE,0.643934494546704,0.413777302459269
27-NOV-12,Product_33,Customer_1678,Channel_8,Territory_5,30,40,1200,40,1200,0,FALSE,0.643934494546704,-0.23065059574175
02-AUG-12,Product_90,Customer_746,Channel_11,Territory_92,15,41,615,41,615,0,FALSE,0.17543626865673,-0.208483242267417
28-AUG-12,Product_35,Customer_368,Channel_7,Territory_33,26,18.2,473.2,14,364,0.230769230769231,TRUE,0.547212624719787,-0.937576874423973
30-OCT-12,Product_87,Customer_598,Channel_6,Territory_55,50,150,7500,150,7500,0,FALSE,0.989201567955523,0.955932185015801
13-DEC-12,Product_87,Customer_38,Channel_5,Territory_50,200,150,30000,150,30000,0,FALSE,1.92619801973547,0.955932185015801
08-OCT-12,Product_130,Customer_1221,Channel_4,Territory_22,75,107,8025,85.6,6420,0.2,TRUE,1.26325546175555,0.652672448152333
20-JUL-12,Product_25,Customer_642,Channel_7,Territory_15,150,16.55,2482.5,16.55,2482.5,0,FALSE,1.73175368764552,-1.02289329616012
10-AUG-12,Product_32,Customer_1191,Channel_4,Territory_25,18,108.5,1953,60.28,1085.04,0.444423963133641,TRUE,0.298667421137886,0.665170082035682
02-NOV-12,Product_135,Customer_1592,Channel_7,Territory_31,50,13,650,13,650,0,FALSE,0.989201567955523,-1.23963883632387
15-OCT-12,Product_19,Customer_1615,Channel_8,Territory_50,5,87,435,87,435,0,FALSE,-0.56711585103327,0.466913058307474
02-OCT-12,Product_100,Customer_913,Channel_4,Territory_10,17,64.5,1096.5,37.94,644.98,0.411782945736434,TRUE,0.260034045384892,0.198273075372961
17-DEC-12,Product_70,Customer_1623,Channel_8,Territory_111,20,92,1840,92,1840,0,FALSE,0.36988060074668,0.517078745271708
09-OCT-12,Product_8,Customer_1829,Channel_8,Territory_50,5,12.1,60.5,12.1,60.5,0,FALSE,-0.56711585103327,-1.30404565001418
03-DEC-12,Product_101,Customer_461,Channel_7,Territory_35,85,92.9,7896.5,54.65,4645.25,0.411733046286329,TRUE,1.34785323848371,0.525818229996073
12-JUL-12,Product_106,Customer_230,Channel_8,Territory_94,50,30,1500,30,1500,0,FALSE,0.989201567955523,-0.488912056125005
21-NOV-12,Product_30,Customer_639,Channel_10,Territory_3,16,86.8,1388.8,54.25,868,0.375,TRUE,0.219057859427811,0.464846930348248
22-AUG-12,Product_43,Customer_723,Channel_8,Territory_50,5,56,280,56,280,0,FALSE,-0.56711585103327,0.0714113661581517
23-NOV-12,Product_79,Customer_1615,Channel_8,Territory_50,10,91,910,91,910,0,FALSE,-0.0986176251432948,0.507267366716833
05-DEC-12,Product_102,Customer_318,Channel_7,Territory_92,160,10.3,1648,6.44,1030.4,0.374757281553398,TRUE,1.7753752784166,-1.4486357965698
20-NOV-12,Product_114,Customer_1475,Channel_7,Territory_15,1,41.16,41.16,41.16,41.16,0,FALSE,-1.65493504413209,-0.204986715151987
28-DEC-12,Product_130,Customer_214,Channel_7,Territory_32,70,107,7490,76.43,5350.1,0.285700934579439,TRUE,1.21662317528418,0.652672448152333
14-AUG-12,Product_130,Customer_469,Channel_7,Territory_35,130,107,13910,82.31,10700.3,0.230747663551402,TRUE,1.6350318178186,0.652672448152333
05-DEC-12,Product_42,Customer_1156,Channel_4,Territory_54,6,82,492,82,492,0,FALSE,-0.443884698552114,0.413777302459269
08-NOV-12,Product_13,Customer_1632,Channel_4,Territory_79,16,97.4,1558.4,60.88,974.08,0.374948665297741,TRUE,0.219057859427811,0.56828326568084
20-DEC-12,Product_130,Customer_1820,Channel_7,Territory_35,70,107,7490,76.43,5350.1,0.285700934579439,TRUE,1.21662317528418,0.652672448152333
19-OCT-12,Product_32,Customer_1673,Channel_3,Territory_22,156,63.82,9955.92,63.82,9955.92,0,FALSE,1.75826297029976,0.18875836820688
11-JUL-12,Product_47,Customer_464,Channel_7,Territory_33,6,114.8,688.8,114.8,688.8,0,FALSE,-0.443884698552114,0.71583926435917
10-OCT-12,Product_43,Customer_1215,Channel_4,Territory_22,6,86.8,520.8,72.33,433.98,0.166705069124424,TRUE,-0.443884698552114,0.464846930348248
22-OCT-12,Product_26,Customer_1803,Channel_8,Territory_45,5,18.5,92.5,18.5,92.5,0,FALSE,-0.56711585103327,-0.922899726764763
20-SEP-12,Product_33,Customer_1443,Channel_4,Territory_91,6,64,384,53.33,319.98,0.16671875,TRUE,-0.443884698552114,0.191286797297501
21-SEP-12,Product_32,Customer_1394,Channel_4,Territory_10,17,108.5,1844.5,63.82,1084.94,0.411797235023041,TRUE,0.260034045384892,0.665170082035682
11-SEP-12,Product_98,Customer_1462,Channel_7,Territory_35,5,42.25,211.25,42.25,211.25,0,FALSE,-0.56711585103327,-0.181522291038506
09-JUL-12,Product_76,Customer_1615,Channel_8,Territory_50,10,38,380,38,380,0,FALSE,-0.0986176251432948,-0.276698237861046
05-DEC-12,Product_84,Customer_1854,Channel_7,Territory_33,2,77,154,77,154,0,FALSE,-1.18643681824211,0.357297535436059
13-SEP-12,Product_31,Customer_710,Channel_7,Territory_26,16,108.5,1736,67.81,1084.96,0.375023041474654,TRUE,0.219057859427811,0.665170082035682
24-SEP-12,Product_42,Customer_927,Channel_4,Territory_67,5,82,410,82,410,0,FALSE,-0.56711585103327,0.413777302459269
03-OCT-12,Product_54,Customer_389,Channel_7,Territory_38,28,13,364,9.29,260.12,0.285384615384615,TRUE,0.597302208075337,-1.23963883632387
13-SEP-12,Product_131,Customer_596,Channel_8,Territory_45,5,1175,5875,1175,5875,0,FALSE,-0.56711585103327,2.8038134957967
04-JUL-12,Product_25,Customer_1574,Channel_7,Territory_35,6,14.8,88.8,14.8,88.8,0,FALSE,-0.443884698552114,-1.1232228784522
16-AUG-12,Product_73,Customer_35,Channel_7,Territory_15,12,18.13,217.56,18.13,217.56,0,FALSE,0.0246135273378611,-0.941036347691646
14-NOV-12,Product_122,Customer_1029,Channel_11,Territory_27,17,90,1530,52.94,899.98,0.411777777777778,TRUE,0.260034045384892,0.497347572945112
23-AUG-12,Product_124,Customer_430,Channel_7,Territory_29,3,16.68,50.04,16.68,50.04,0,FALSE,-0.912382924442088,-1.015869174484
26-NOV-12,Product_54,Customer_723,Channel_8,Territory_50,5,11,55,11,55,0,FALSE,-0.56711585103327,-1.38960866760465
25-JUL-12,Product_126,Customer_256,Channel_4,Territory_41,5,239,1195,239,1195,0,FALSE,-0.56711585103327,1.37412121268448
27-AUG-12,Product_92,Customer_1623,Channel_8,Territory_111,10,19.6,196,19.6,196,0,FALSE,-0.0986176251432948,-0.871047761395319
28-DEC-12,Product_71,Customer_554,Channel_8,Territory_94,2,75,150,75,150,0,FALSE,-1.18643681824211,0.333671640289115
29-NOV-12,Product_124,Customer_1778,Channel_7,Territory_32,72,18.13,1305.36,18.13,1305.36,0,FALSE,1.23566387291784,-0.941036347691646
11-SEP-12,Product_72,Customer_456,Channel_7,Territory_38,34,108.5,3689,63.82,2169.88,0.411797235023041,TRUE,0.728532271274866,0.665170082035682
09-JUL-12,Product_36,Customer_723,Channel_8,Territory_50,5,50,250,50,250,0,FALSE,-0.56711585103327,-0.0303274440543159
21-SEP-12,Product_82,Customer_1751,Channel_7,Territory_38,16,147,2352,91.88,1470.08,0.374965986394558,TRUE,0.219057859427811,0.937795564088918
08-NOV-12,Product_66,Customer_669,Channel_8,Territory_15,12,6.51,78.12,6.51,78.12,0,FALSE,0.0246135273378611,-1.8605193159025
19-OCT-12,Product_76,Customer_1103,Channel_4,Territory_88,18,64.5,1161,35.83,644.94,0.444496124031008,TRUE,0.298667421137886,0.198273075372961
10-JUL-12,Product_132,Customer_358,Channel_7,Territory_15,6,17.29,103.74,17.29,103.74,0,FALSE,-0.443884698552114,-0.983624516543269
27-NOV-12,Product_102,Customer_1442,Channel_8,Territory_50,48,7.1,340.8,7.1,340.8,0,FALSE,0.961609979117811,-1.78263626441576
05-DEC-12,Product_57,Customer_4,Channel_7,Territory_15,2,9.86,19.72,9.86,19.72,0,FALSE,-1.18643681824211,-1.48782874362442
10-AUG-12,Product_106,Customer_248,Channel_4,Territory_54,24,50,1200,25,600,0.5,TRUE,0.493111753227836,-0.0303274440543159
18-SEP-12,Product_59,Customer_368,Channel_7,Territory_33,145,12.5,1812.5,8.62,1249.9,0.3104,TRUE,1.70883962659121,-1.27484853350769
12-JUL-12,Product_42,Customer_727,Channel_4,Territory_14,3,82,246,82,246,0,FALSE,-0.912382924442088,0.413777302459269
03-DEC-12,Product_70,Customer_583,Channel_8,Territory_50,10,92,920,92,920,0,FALSE,-0.0986176251432948,0.517078745271708
19-SEP-12,Product_37,Customer_451,Channel_7,Territory_38,1,110,110,110,110,0,FALSE,-1.65493504413209,0.677496118262844
27-DEC-12,Product_70,Customer_1896,Channel_7,Territory_29,1,92,92,92,92,0,FALSE,-1.65493504413209,0.517078745271708
01-NOV-12,Product_130,Customer_520,Channel_8,Territory_94,42,82,3444,78.1,3280.2,0.0475609756097562,TRUE,0.871356101875362,0.413777302459269
28-NOV-12,Product_61,Customer_1640,Channel_10,Territory_3,14,60,840,60,840,0,FALSE,0.128803982185363,0.133348488601681
20-SEP-12,Product_57,Customer_1891,Channel_7,Territory_38,29,14.3,414.7,9.86,285.94,0.310489510489511,TRUE,0.621020433492394,-1.1540758187334
06-JUL-12,Product_68,Customer_780,Channel_4,Territory_79,48,45,2160,22.5,1080,0.5,TRUE,0.961609979117811,-0.124912971781574
03-DEC-12,Product_130,Customer_1565,Channel_8,Territory_94,4,82,328,82,328,0,FALSE,-0.717938592352138,0.413777302459269
05-DEC-12,Product_33,Customer_657,Channel_8,Territory_51,3,40,120,40,120,0,FALSE,-0.912382924442088,-0.23065059574175
10-AUG-12,Product_42,Customer_946,Channel_4,Territory_97,3,82,246,82,246,0,FALSE,-0.912382924442088,0.413777302459269
20-NOV-12,Product_91,Customer_271,Channel_4,Territory_103,36,30,1080,16.67,600.12,0.444333333333333,TRUE,0.76716564702786,-0.488912056125005
22-AUG-12,Product_42,Customer_33,Channel_11,Territory_25,1,82,82,82,82,0,FALSE,-1.65493504413209,0.413777302459269
25-SEP-12,Product_135,Customer_737,Channel_7,Territory_33,30,13,390,13,390,0,FALSE,0.643934494546704,-1.23963883632387
13-DEC-12,Product_57,Customer_464,Channel_7,Territory_33,31,14.3,443.3,9.23,286.13,0.354545454545455,TRUE,0.666097137994822,-1.1540758187334
