PricingDate,Product,Customer,Channel,Territory,ContractQuantity,InvoicePrice,InvoiceAmount,NetPrice,NetAmount
06-NOV-12,Product_80,Customer_409,Channel_7,Territory_92,1,146.9,146.9,146.9,146.9
17-AUG-12,Product_42,Customer_514,Channel_7,Territory_97,1,82,82,82,82
26-NOV-12,Product_52,Customer_995,Channel_4,Territory_17,40,40,1600,40,1600
16-AUG-12,Product_73,Customer_35,Channel_7,Territory_15,12,18.13,217.56,18.13,217.56
01-NOV-12,Product_92,Customer_764,Channel_7,Territory_29,26,24.5,637,18.85,490.1
30-JUL-12,Product_42,Customer_1278,Channel_4,Territory_27,4,82,328,82,328
04-JUL-12,Product_70,Customer_764,Channel_7,Territory_29,6,92,552,92,552
23-OCT-12,Product_42,Customer_1765,Channel_7,Territory_29,1,82,82,82,82
11-SEP-12,Product_130,Customer_277,Channel_11,Territory_25,21,82,1722,78.1,1640.1
18-JUL-12,Product_42,Customer_1855,Channel_7,Territory_27,1,82,82,82,82
03-OCT-12,Product_91,Customer_1020,Channel_4,Territory_27,80,30,2400,18.75,1500
09-OCT-12,Product_26,Customer_1737,Channel_7,Territory_15,6,17.29,103.74,17.29,103.74
16-AUG-12,Product_74,Customer_1737,Channel_7,Territory_15,12,17.29,207.48,17.29,207.48
10-JUL-12,Product_92,Customer_1421,Channel_7,Territory_15,3,19.6,58.8,19.6,58.8
27-AUG-12,Product_126,Customer_1855,Channel_7,Territory_98,2,243.8,487.6,243.8,487.6
07-AUG-12,Product_130,Customer_610,Channel_8,Territory_90,50,82,4100,82,4100
06-NOV-12,Product_73,Customer_1411,Channel_7,Territory_33,20,18.13,362.6,18.13,362.6
09-AUG-12,Product_124,Customer_1593,Channel_7,Territory_31,12,16.7,200.4,16.7,200.4
09-NOV-12,Product_42,Customer_953,Channel_4,Territory_52,4,82,328,82,328
06-JUL-12,Product_94,Customer_678,Channel_4,Territory_79,3,70,210,70,210
26-NOV-12,Product_58,Customer_40,Channel_7,Territory_19,1,59.5,59.5,59.5,59.5
05-OCT-12,Product_26,Customer_337,Channel_7,Territory_1,3,24.7,74.1,24.7,74.1
03-DEC-12,Product_3,Customer_1614,Channel_7,Territory_38,1,404.2,404.2,404.2,404.2
26-NOV-12,Product_61,Customer_1887,Channel_7,Territory_28,30,60,1800,60,1800
22-DEC-12,Product_59,Customer_79,Channel_7,Territory_32,15,12.5,187.5,8.33,124.95
14-DEC-12,Product_100,Customer_124,Channel_7,Territory_28,160,64.5,10320,40.31,6449.6
06-DEC-12,Product_66,Customer_208,Channel_7,Territory_15,12,6.51,78.12,6.51,78.12
06-JUL-12,Product_52,Customer_337,Channel_7,Territory_25,3,40,120,40,120
06-DEC-12,Product_106,Customer_1441,Channel_3,Territory_10,4500,10.8,48600,10.8,48600
14-AUG-12,Product_49,Customer_14,Channel_7,Territory_29,1,62.5,62.5,62.5,62.5
28-DEC-12,Product_118,Customer_878,Channel_4,Territory_63,12,140,1680,70,840
11-JUL-12,Product_106,Customer_164,Channel_1,Territory_11,170,50,8500,29.41,4999.7
18-DEC-12,Product_87,Customer_597,Channel_6,Territory_30,150,150,22500,150,22500
22-DEC-12,Product_59,Customer_1494,Channel_7,Territory_32,15,12.5,187.5,8.33,124.95
18-DEC-12,Product_44,Customer_581,Channel_6,Territory_77,3,379.5,1138.5,379.5,1138.5
11-SEP-12,Product_126,Customer_164,Channel_1,Territory_85,6,239,1434,239,1434
02-NOV-12,Product_79,Customer_597,Channel_6,Territory_30,100,86.7,8670,86.7,8670
26-JUL-12,Product_87,Customer_601,Channel_6,Territory_55,12,150,1800,150,1800
17-DEC-12,Product_123,Customer_549,Channel_7,Territory_32,1,35.29,35.29,35.29,35.29
11-SEP-12,Product_19,Customer_1441,Channel_3,Territory_10,20,72.53,1450.6,72.53,1450.6
03-JUL-12,Product_30,Customer_1723,Channel_11,Territory_92,15,86.8,1302,57.87,868.05
28-NOV-12,Product_13,Customer_1778,Channel_7,Territory_32,4,64.7,258.8,64.7,258.8
13-AUG-12,Product_123,Customer_1469,Channel_7,Territory_32,12,35.29,423.48,35.29,423.48
19-SEP-12,Product_49,Customer_1442,Channel_8,Territory_50,1,57.7,57.7,57.7,57.7
06-SEP-12,Product_20,Customer_186,Channel_4,Territory_92,12,75,900,31.25,375
15-OCT-12,Product_47,Customer_764,Channel_7,Territory_29,1,114.8,114.8,114.8,114.8
03-DEC-12,Product_52,Customer_1524,Channel_4,Territory_97,6,40,240,40,240
26-DEC-12,Product_59,Customer_363,Channel_7,Territory_26,29,12.5,362.5,8.62,249.98
26-DEC-12,Product_98,Customer_1702,Channel_7,Territory_31,6,42.25,253.5,42.25,253.5
08-NOV-12,Product_33,Customer_1442,Channel_8,Territory_50,5,40,200,40,200
09-AUG-12,Product_94,Customer_1442,Channel_8,Territory_50,7,70,490,70,490
01-NOV-12,Product_47,Customer_109,Channel_7,Territory_32,2,114.8,229.6,114.8,229.6
17-AUG-12,Product_84,Customer_1543,Channel_7,Territory_35,13,77,1001,59.23,769.99
24-SEP-12,Product_73,Customer_333,Channel_7,Territory_38,6,16.67,100.02,16.67,100.02
16-NOV-12,Product_130,Customer_1442,Channel_8,Territory_50,10,82,820,82,820
28-DEC-12,Product_126,Customer_787,Channel_4,Territory_98,1,239,239,239,239
26-NOV-12,Product_73,Customer_1613,Channel_7,Territory_2,1,18.13,18.13,18.13,18.13
20-SEP-12,Product_59,Customer_1506,Channel_7,Territory_32,15,12.5,187.5,8.33,124.95
28-DEC-12,Product_130,Customer_1506,Channel_7,Territory_15,70,107,7490,76.43,5350.1
06-SEP-12,Product_59,Customer_1506,Channel_7,Territory_32,15,12.5,187.5,8.33,124.95
05-NOV-12,Product_106,Customer_1045,Channel_4,Territory_79,24,50,1200,25,600
03-AUG-12,Product_19,Customer_1833,Channel_4,Territory_17,3,87,261,87,261
12-OCT-12,Product_27,Customer_1833,Channel_4,Territory_17,2,51.7,103.4,51.7,103.4
19-NOV-12,Product_3,Customer_1834,Channel_7,Territory_35,1,404.2,404.2,404.2,404.2
27-SEP-12,Product_135,Customer_131,Channel_7,Territory_32,3,9.3,27.9,9.3,27.9
02-AUG-12,Product_64,Customer_1867,Channel_7,Territory_2,6,26.95,161.7,26.95,161.7
25-SEP-12,Product_87,Customer_581,Channel_6,Territory_77,4,150,600,150,600
18-DEC-12,Product_135,Customer_79,Channel_7,Territory_32,5,9.3,46.5,9.3,46.5
03-AUG-12,Product_75,Customer_57,Channel_7,Territory_28,6,39,234,39,234
05-OCT-12,Product_19,Customer_585,Channel_6,Territory_80,40,77.4,3096,77.4,3096
10-SEP-12,Product_66,Customer_1597,Channel_7,Territory_15,12,6.51,78.12,6.51,78.12
07-AUG-12,Product_123,Customer_878,Channel_4,Territory_63,2,40,80,40,80
21-SEP-12,Product_116,Customer_1875,Channel_7,Territory_2,6,6.51,39.06,6.51,39.06
12-NOV-12,Product_17,Customer_1373,Channel_7,Territory_19,2,323.4,646.8,323.4,646.8
29-AUG-12,Product_9,Customer_244,Channel_7,Territory_15,12,6.51,78.12,6.51,78.12
12-DEC-12,Product_42,Customer_300,Channel_7,Territory_27,1,82,82,82,82
06-NOV-12,Product_19,Customer_761,Channel_7,Territory_35,3,77.4,232.2,77.4,232.2
24-DEC-12,Product_17,Customer_1373,Channel_7,Territory_19,2,323.4,646.8,323.4,646.8
22-NOV-12,Product_72,Customer_1373,Channel_7,Territory_19,555,108.5,60217.5,58.65,32550.75
07-SEP-12,Product_52,Customer_1495,Channel_7,Territory_32,1,40,40,40,40
12-DEC-12,Product_28,Customer_1606,Channel_7,Territory_1,12,6.93,83.16,6.93,83.16
16-OCT-12,Product_98,Customer_1373,Channel_7,Territory_19,12,42.25,507,42.25,507
14-NOV-12,Product_64,Customer_390,Channel_7,Territory_1,12,26.95,323.4,26.95,323.4
02-AUG-12,Product_51,Customer_609,Channel_6,Territory_30,90,28.6,2574,28.6,2574
05-DEC-12,Product_35,Customer_1373,Channel_7,Territory_19,20,18.2,364,18.2,364
18-DEC-12,Product_106,Customer_1544,Channel_11,Territory_92,60,50,3000,25,1500
11-SEP-12,Product_116,Customer_1778,Channel_7,Territory_32,117,6.5,760.5,6.5,760.5
03-AUG-12,Product_112,Customer_832,Channel_4,Territory_53,40,90,3600,45,1800
23-AUG-12,Product_121,Customer_773,Channel_4,Territory_92,20,26.4,528,13.2,264
06-AUG-12,Product_91,Customer_1467,Channel_4,Territory_25,45,30,1350,16.67,750.15
27-SEP-12,Product_30,Customer_1723,Channel_11,Territory_92,10,86.8,868,43.4,434
10-DEC-12,Product_92,Customer_373,Channel_7,Territory_19,70,24.5,1715,17.5,1225
12-DEC-12,Product_72,Customer_328,Channel_7,Territory_92,119,108.5,12911.5,36.47,4339.93
05-OCT-12,Product_122,Customer_1358,Channel_4,Territory_25,20,90,1800,45,900
05-JUL-12,Product_65,Customer_1778,Channel_7,Territory_32,12,17.05,204.6,17.05,204.6
02-NOV-12,Product_60,Customer_487,Channel_7,Territory_104,2,1350,2700,1350,2700
18-SEP-12,Product_110,Customer_1853,Channel_7,Territory_105,2,1050,2100,1050,2100
05-JUL-12,Product_135,Customer_1539,Channel_7,Territory_15,12,9.3,111.6,9.3,111.6
05-NOV-12,Product_124,Customer_1628,Channel_7,Territory_28,3,18.13,54.39,18.13,54.39
30-JUL-12,Product_60,Customer_1697,Channel_7,Territory_62,2,1300,2600,1300,2600
12-DEC-12,Product_60,Customer_1853,Channel_7,Territory_105,3,1200,3600,1200,3600
27-AUG-12,Product_23,Customer_1626,Channel_7,Territory_33,12,17.29,207.48,17.29,207.48
08-NOV-12,Product_13,Customer_1905,Channel_7,Territory_35,3,64.7,194.1,64.7,194.1
20-DEC-12,Product_52,Customer_140,Channel_7,Territory_32,2,52,104,52,104
18-DEC-12,Product_3,Customer_591,Channel_6,Territory_99,20,370.77,7415.4,370.77,7415.4
12-JUL-12,Product_32,Customer_1618,Channel_5,Territory_50,100,38.17,3817,38.17,3817
03-OCT-12,Product_9,Customer_142,Channel_8,Territory_15,12,6.51,78.12,6.51,78.12
14-SEP-12,Product_18,Customer_591,Channel_6,Territory_99,120,253.63,30435.6,253.63,30435.6
22-DEC-12,Product_98,Customer_1413,Channel_7,Territory_29,4,42.25,169,42.25,169
28-AUG-12,Product_8,Customer_1882,Channel_8,Territory_50,20,12.1,242,12.1,242
08-OCT-12,Product_126,Customer_586,Channel_6,Territory_98,4,197.02,788.08,197.02,788.08
03-NOV-12,Product_32,Customer_1618,Channel_5,Territory_50,100,38.17,3817,38.17,3817
09-OCT-12,Product_47,Customer_1882,Channel_8,Territory_50,2,114.8,229.6,114.8,229.6
04-SEP-12,Product_8,Customer_307,Channel_7,Territory_38,39,13.9,542.1,10.69,416.91
24-SEP-12,Product_91,Customer_1591,Channel_4,Territory_79,15,30,450,20,300
21-DEC-12,Product_91,Customer_973,Channel_4,Territory_78,16,30,480,18.75,300
29-OCT-12,Product_126,Customer_1723,Channel_11,Territory_93,3,243.8,731.4,243.8,731.4
11-SEP-12,Product_26,Customer_1778,Channel_7,Territory_32,30,17.05,511.5,17.05,511.5
27-SEP-12,Product_74,Customer_1778,Channel_7,Territory_32,6,17.05,102.3,17.05,102.3
27-SEP-12,Product_114,Customer_1778,Channel_7,Territory_32,4,39.12,156.48,39.12,156.48
30-OCT-12,Product_4,Customer_1778,Channel_7,Territory_32,240,6.93,1663.2,6.93,1663.2
01-NOV-12,Product_100,Customer_1544,Channel_11,Territory_92,36,64.5,2322,35.83,1289.88
16-NOV-12,Product_74,Customer_1778,Channel_7,Territory_32,18,17.05,306.9,17.05,306.9
27-AUG-12,Product_122,Customer_33,Channel_11,Territory_25,60,90,5400,60,3600
13-AUG-12,Product_124,Customer_1778,Channel_7,Territory_32,48,18.13,870.24,18.13,870.24
05-OCT-12,Product_123,Customer_392,Channel_7,Territory_29,6,40,240,40,240
23-NOV-12,Product_4,Customer_1778,Channel_7,Territory_32,144,6.93,997.92,6.93,997.92
14-AUG-12,Product_106,Customer_952,Channel_4,Territory_92,17,50,850,29.41,499.97
12-NOV-12,Product_124,Customer_1778,Channel_7,Territory_32,144,18.13,2610.72,18.13,2610.72
07-SEP-12,Product_94,Customer_1095,Channel_4,Territory_53,30,70,2100,70,2100
02-OCT-12,Product_76,Customer_710,Channel_7,Territory_26,16,64.5,1032,40.31,644.96
26-DEC-12,Product_32,Customer_813,Channel_4,Territory_88,51,108.5,5533.5,63.82,3254.82
27-SEP-12,Product_59,Customer_321,Channel_7,Territory_32,30,12.5,375,8.33,249.9
12-NOV-12,Product_136,Customer_642,Channel_7,Territory_15,400,6.23,2492,6.23,2492
13-SEP-12,Product_106,Customer_1029,Channel_11,Territory_27,64,50,3200,31.25,2000
01-NOV-12,Product_92,Customer_1035,Channel_4,Territory_88,12,24.5,294,20.42,245.04
24-OCT-12,Product_57,Customer_661,Channel_7,Territory_15,3,9.86,29.58,9.86,29.58
19-SEP-12,Product_114,Customer_642,Channel_7,Territory_15,120,39.36,4723.2,39.36,4723.2
26-SEP-12,Product_59,Customer_841,Channel_11,Territory_71,88,12.5,1100,7.1,624.8
27-DEC-12,Product_60,Customer_461,Channel_7,Territory_104,4,1250,5000,1250,5000
05-DEC-12,Product_130,Customer_768,Channel_7,Territory_35,70,107,7490,76.43,5350.1
02-NOV-12,Product_92,Customer_1883,Channel_7,Territory_35,70,24.5,1715,17.5,1225
05-OCT-12,Product_33,Customer_114,Channel_7,Territory_38,34,64,2176,37.65,1280.1
17-OCT-12,Product_71,Customer_707,Channel_7,Territory_38,29,119.5,3465.5,82.41,2389.89
17-OCT-12,Product_43,Customer_498,Channel_7,Territory_35,35,86.8,3038,49.6,1736
13-SEP-12,Product_32,Customer_461,Channel_7,Territory_35,57,108.5,6184.5,57.11,3255.27
06-SEP-12,Product_130,Customer_1835,Channel_7,Territory_35,65,107,6955,82.31,5350.15
20-DEC-12,Product_72,Customer_188,Channel_11,Territory_78,17,108.5,1844.5,63.82,1084.94
16-OCT-12,Product_54,Customer_325,Channel_11,Territory_40,28,13,364,9.29,260.12
06-DEC-12,Product_42,Customer_53,Channel_7,Territory_38,2,82,164,82,164
12-DEC-12,Product_13,Customer_814,Channel_4,Territory_82,48,97.4,4675.2,60.88,2922.24
02-JUL-12,Product_43,Customer_1620,Channel_4,Territory_72,16,86.8,1388.8,54.25,868
18-SEP-12,Product_98,Customer_187,Channel_7,Territory_35,2,42.25,84.5,42.25,84.5
04-DEC-12,Product_100,Customer_605,Channel_8,Territory_70,20,38,760,38,760
11-SEP-12,Product_32,Customer_1556,Channel_7,Territory_38,72,108.5,7812,60.28,4340.16
04-SEP-12,Product_98,Customer_471,Channel_7,Territory_38,3,42.25,126.75,42.25,126.75
24-AUG-12,Product_130,Customer_1290,Channel_4,Territory_39,130,107,13910,82.31,10700.3
24-SEP-12,Product_126,Customer_1556,Channel_7,Territory_41,2,243.8,487.6,243.8,487.6
04-SEP-12,Product_100,Customer_469,Channel_7,Territory_35,16,64.5,1032,40.31,644.96
05-DEC-12,Product_59,Customer_369,Channel_7,Territory_38,58,12.5,725,8.62,499.96
04-SEP-12,Product_135,Customer_129,Channel_11,Territory_53,20,13,260,13,260
29-AUG-12,Product_23,Customer_1778,Channel_7,Territory_32,40,17.05,682,17.05,682
02-NOV-12,Product_23,Customer_1778,Channel_7,Territory_32,40,17.05,682,17.05,682
21-SEP-12,Product_23,Customer_1778,Channel_7,Territory_32,40,17.05,682,17.05,682
03-OCT-12,Product_18,Customer_751,Channel_7,Territory_28,1,275.8,275.8,275.8,275.8
02-OCT-12,Product_126,Customer_1289,Channel_4,Territory_93,1,239,239,239,239
26-JUL-12,Product_132,Customer_1778,Channel_7,Territory_32,84,17.05,1432.2,17.05,1432.2
27-AUG-12,Product_52,Customer_125,Channel_7,Territory_32,6,52,312,52,312
13-AUG-12,Product_126,Customer_1289,Channel_4,Territory_93,1,239,239,239,239
05-JUL-12,Product_32,Customer_318,Channel_7,Territory_92,194,108.5,21049,55.93,10850.42
08-NOV-12,Product_32,Customer_1723,Channel_11,Territory_92,10,108.5,1085,108.5,1085
22-OCT-12,Product_26,Customer_1778,Channel_7,Territory_32,30,17.05,511.5,17.05,511.5
18-OCT-12,Product_124,Customer_1778,Channel_7,Territory_32,48,18.13,870.24,18.13,870.24
14-AUG-12,Product_114,Customer_1778,Channel_7,Territory_32,26,39.12,1017.12,39.12,1017.12
05-NOV-12,Product_74,Customer_1778,Channel_7,Territory_32,24,17.05,409.2,17.05,409.2
02-OCT-12,Product_52,Customer_1206,Channel_11,Territory_82,25,40,1000,40,1000
04-OCT-12,Product_95,Customer_1723,Channel_11,Territory_92,50,40,2000,16,800
20-JUL-12,Product_122,Customer_1029,Channel_11,Territory_27,17,90,1530,52.94,899.98
16-OCT-12,Product_33,Customer_714,Channel_11,Territory_27,16,64,1024,40,640
22-NOV-12,Product_73,Customer_642,Channel_7,Territory_15,120,17.35,2082,17.35,2082
06-DEC-12,Product_130,Customer_813,Channel_4,Territory_88,6,107,642,89.17,535.02
02-OCT-12,Product_32,Customer_813,Channel_4,Territory_88,51,108.5,5533.5,63.82,3254.82
12-OCT-12,Product_122,Customer_1029,Channel_11,Territory_27,17,90,1530,52.94,899.98
27-AUG-12,Product_94,Customer_329,Channel_4,Territory_53,30,70,2100,70,2100
09-JUL-12,Product_135,Customer_844,Channel_4,Territory_16,60,13,780,13,780
09-JUL-12,Product_47,Customer_1029,Channel_11,Territory_27,5,114.8,574,114.8,574
03-JUL-12,Product_90,Customer_25,Channel_8,Territory_5,10,41,410,41,410
06-NOV-12,Product_100,Customer_433,Channel_7,Territory_26,85,64.5,5482.5,37.94,3224.9
03-OCT-12,Product_135,Customer_538,Channel_7,Territory_15,3,13,39,13,39
14-SEP-12,Product_59,Customer_844,Channel_4,Territory_16,39,12.5,487.5,9.62,375.18
01-AUG-12,Product_70,Customer_520,Channel_8,Territory_94,3,92,276,92,276
10-AUG-12,Product_57,Customer_643,Channel_7,Territory_15,3,9.86,29.58,9.86,29.58
17-AUG-12,Product_35,Customer_665,Channel_7,Territory_31,26,18.2,473.2,14,364
08-AUG-12,Product_34,Customer_1795,Channel_4,Territory_53,10,94.1,941,94.1,941
05-SEP-12,Product_7,Customer_714,Channel_11,Territory_27,18,25,450,13.89,250.02
22-NOV-12,Product_27,Customer_1829,Channel_8,Territory_50,2,51.7,103.4,51.7,103.4
07-AUG-12,Product_125,Customer_1886,Channel_4,Territory_53,6,335,2010,279.17,1675.02
11-DEC-12,Product_117,Customer_1842,Channel_7,Territory_2,7,122.9,860.3,105.34,737.38
01-OCT-12,Product_122,Customer_1275,Channel_11,Territory_27,47,90,4230,47.87,2249.89
28-AUG-12,Product_126,Customer_1556,Channel_7,Territory_41,2,243.8,487.6,243.8,487.6
14-AUG-12,Product_126,Customer_1541,Channel_7,Territory_41,5,243.8,1219,243.8,1219
02-AUG-12,Product_26,Customer_1574,Channel_7,Territory_35,6,14.8,88.8,14.8,88.8
05-JUL-12,Product_98,Customer_1900,Channel_11,Territory_37,2,39,78,39,78
24-JUL-12,Product_58,Customer_378,Channel_7,Territory_35,3,59.5,178.5,59.5,178.5
24-AUG-12,Product_58,Customer_307,Channel_7,Territory_38,1,59.5,59.5,59.5,59.5
14-NOV-12,Product_94,Customer_674,Channel_4,Territory_39,30,70,2100,70,2100
03-SEP-12,Product_98,Customer_768,Channel_7,Territory_35,5,42.25,211.25,42.25,211.25
02-NOV-12,Product_101,Customer_498,Channel_7,Territory_35,85,92.9,7896.5,54.65,4645.25
02-OCT-12,Product_98,Customer_1696,Channel_7,Territory_38,5,42.25,211.25,42.25,211.25
27-AUG-12,Product_135,Customer_471,Channel_7,Territory_38,6,13,78,13,78
24-OCT-12,Product_42,Customer_53,Channel_7,Territory_38,2,82,164,82,164
27-SEP-12,Product_132,Customer_1591,Channel_4,Territory_79,28,18.5,518,13.21,369.88
22-OCT-12,Product_51,Customer_469,Channel_7,Territory_35,10,36.4,364,36.4,364
16-OCT-12,Product_126,Customer_1696,Channel_7,Territory_41,1,243.8,243.8,243.8,243.8
13-SEP-12,Product_126,Customer_1096,Channel_4,Territory_41,2,239,478,239,478
25-SEP-12,Product_135,Customer_369,Channel_7,Territory_38,10,13,130,13,130
07-NOV-12,Product_33,Customer_1350,Channel_4,Territory_54,16,64,1024,40,640
15-OCT-12,Product_36,Customer_1615,Channel_8,Territory_50,2,50,100,50,100
01-AUG-12,Product_94,Customer_657,Channel_8,Territory_51,50,70,3500,70,3500
02-NOV-12,Product_13,Customer_1778,Channel_7,Territory_32,24,64.7,1552.8,64.7,1552.8
26-DEC-12,Product_74,Customer_1778,Channel_7,Territory_32,18,17.05,306.9,17.05,306.9
10-OCT-12,Product_126,Customer_952,Channel_4,Territory_93,3,239,717,239,717
04-DEC-12,Product_87,Customer_281,Channel_11,Territory_54,6,220,1320,183.33,1099.98
02-AUG-12,Product_126,Customer_1826,Channel_3,Territory_65,1,239,239,239,239
03-AUG-12,Product_70,Customer_1358,Channel_4,Territory_25,1,92,92,92,92
29-OCT-12,Product_13,Customer_1778,Channel_7,Territory_32,21,64.7,1358.7,64.7,1358.7
19-DEC-12,Product_13,Customer_422,Channel_7,Territory_19,40,64.7,2588,64.7,2588
18-OCT-12,Product_42,Customer_1401,Channel_4,Territory_34,4,82,328,82,328
18-JUL-12,Product_37,Customer_1229,Channel_11,Territory_108,20,110,2200,110,2200
03-JUL-12,Product_70,Customer_193,Channel_7,Territory_29,2,92,184,92,184
26-NOV-12,Product_70,Customer_193,Channel_7,Territory_29,1,92,92,92,92
11-SEP-12,Product_4,Customer_485,Channel_7,Territory_19,6,6.93,41.58,6.93,41.58
05-DEC-12,Product_37,Customer_554,Channel_8,Territory_94,10,87,870,87,870
10-JUL-12,Product_25,Customer_1480,Channel_7,Territory_15,6,17.29,103.74,17.29,103.74
05-DEC-12,Product_3,Customer_1817,Channel_7,Territory_28,2,404.2,808.4,404.2,808.4
28-AUG-12,Product_126,Customer_1555,Channel_7,Territory_93,1,243.8,243.8,243.8,243.8
09-OCT-12,Product_114,Customer_358,Channel_7,Territory_15,1,41.16,41.16,41.16,41.16
18-SEP-12,Product_73,Customer_1884,Channel_7,Territory_28,3,16.68,50.04,16.68,50.04
07-AUG-12,Product_102,Customer_166,Channel_7,Territory_15,6,10.3,61.8,10.3,61.8
02-AUG-12,Product_115,Customer_731,Channel_4,Territory_17,30,15,450,7.5,225
26-NOV-12,Product_135,Customer_1543,Channel_7,Territory_35,50,13,650,13,650
14-NOV-12,Product_72,Customer_748,Channel_11,Territory_25,20,108.5,2170,108.5,2170
02-OCT-12,Product_90,Customer_389,Channel_7,Territory_38,10,53.34,533.4,53.34,533.4
04-JUL-12,Product_130,Customer_1,Channel_7,Territory_15,2,85.6,171.2,85.6,171.2
20-NOV-12,Product_126,Customer_1168,Channel_4,Territory_41,10,239,2390,239,2390
07-AUG-12,Product_122,Customer_971,Channel_4,Territory_97,22,90,1980,49.09,1079.98
09-OCT-12,Product_124,Customer_1737,Channel_7,Territory_15,6,18.13,108.78,18.13,108.78
06-JUL-12,Product_3,Customer_88,Channel_7,Territory_38,1,404.2,404.2,404.2,404.2
25-JUL-12,Product_8,Customer_1421,Channel_7,Territory_15,5,12.09,60.45,12.09,60.45
30-JUL-12,Product_126,Customer_919,Channel_11,Territory_98,4,239,956,239,956
25-JUL-12,Product_8,Customer_1490,Channel_7,Territory_15,2,12.09,24.18,12.09,24.18
20-SEP-12,Product_8,Customer_1421,Channel_7,Territory_15,8,12.09,96.72,12.09,96.72
19-OCT-12,Product_32,Customer_1245,Channel_4,Territory_97,40,108.5,4340,108.5,4340
22-OCT-12,Product_88,Customer_1421,Channel_7,Territory_15,3,21.77,65.31,21.77,65.31
11-SEP-12,Product_52,Customer_1490,Channel_7,Territory_15,1,40,40,40,40
26-JUL-12,Product_126,Customer_1097,Channel_4,Territory_61,1,239,239,239,239
05-NOV-12,Product_94,Customer_1833,Channel_4,Territory_17,2,70,140,70,140
09-AUG-12,Product_126,Customer_1834,Channel_7,Territory_41,2,243.8,487.6,243.8,487.6
